lon,lat
-118.4730749,34.3112279
-118.5951821,34.1786346
-118.2918079,34.0162793
-118.2984956,34.0622654
-118.2435712,34.0484039
-118.3276112,34.0818344
-118.4984737,34.2007031
-118.441838,33.986919
-118.2556521,34.0052735
-118.3234102,34.061286
-118.2517999,34.0233306
-118.2710258,34.0242265
-118.4920822,34.1990721
-118.231239,34.049737
-118.4522974,34.2147745
-118.4394675,34.0218937
-118.3227309,34.0542124
-118.2277177,34.0167596
-118.4222081,34.1815533
-118.3274513,34.0822144
-118.345117,34.0120519
-118.3061634,34.0622472
-118.2388656,34.016707
-118.4415605,34.2143913
-118.2473601,34.052389
-118.3467737,34.0159021
-118.3025467,34.0603282
-118.3932808,34.1456487
-118.2875603,33.8517505
-118.2122283,34.0440391
-118.3442426,34.046331
-118.421513,33.9897873
-118.5365118,34.1823082
-118.5918799,34.2372008
-118.2353742,34.0581033
-118.5954171,34.2278942
-118.2322866,33.9342166
-118.3420399,34.0395836
-118.2807092,33.7445628
-118.3071988,34.0952185
-118.4656838,34.155507
-118.2566367,33.7906425
-118.4043754,34.1926359
-118.6277679,34.2246936
-118.4418856,34.1650848
-118.243871,34.047318
-118.2752737,34.1131546
-118.2137265,34.059243
-118.4118376,34.0192572
-118.320853,34.0622455
-118.2686962,34.1129574
-118.5759682,34.2373663
-118.359298,34.0562249
-118.2805444,34.0231825
-118.3794759,34.1656433
-118.3247801,34.050382
-118.453862,34.214705
-118.5365927,34.2209549
-118.3157385,34.0620841
-118.2628492,34.0557651
-118.3013988,34.0583866
-118.3096245,34.0114334
-118.2818054,34.0260208
-118.6054269,34.1779823
-118.2833127,34.0492183
-118.3143622,34.0654776
-118.5728298,34.2197368
-118.2031108,34.0736359
-118.5617421,34.2023682
-118.4429154,34.0470854
-118.5209721,34.1637588
-118.5377556,34.2021331
-118.2939088,34.0614579
-118.3087058,33.9841971
-118.4341704,34.2750699
-118.4303223,33.9594564
-118.4197788,33.9590899
-118.4396299,34.1506852
-118.3219261,34.0920751
-118.4745349,34.2125908
-118.4140283,34.2874404
-118.44976,34.2413801
-118.286464,34.0686139
-118.6028217,34.1785764
-118.2378873,34.04292
-118.441702,34.055905
-118.3731763,34.1654668
-118.5693113,34.1702153
-118.4307042,34.1486305
-118.4466799,34.2721339
-118.2717566,34.0360529
-118.3609913,34.1376458
-118.3945849,34.1570161
-118.4622847,34.0522703
-118.3760581,34.0257968
-118.340789,34.093466
-118.2870098,34.0232687
-118.3054846,33.9886594
-118.4520174,34.2147191
-118.5747828,34.2324837
-118.299572,34.0665246
-118.5933374,34.2368615
-118.4723678,34.1539229
-118.238336,34.026384
-118.5988094,34.1789022
-118.5945697,34.1889505
-118.4303663,34.2202083
-118.3698164,34.0491213
-118.299671,33.7972971
-118.2649048,34.0506499
-118.4035995,34.1725079
-118.3990124,34.1699236
-118.402496,34.252514
-118.2398835,34.0597356
-118.4514482,34.2322169
-118.2511548,34.0312222
-118.5166085,34.1622902
-118.3737787,34.0234438
-118.3635506,34.0973544
-118.2999374,34.0666734
-118.247932,34.033769
-118.2024153,34.0616966
-118.3840109,34.1505804
-118.5363514,34.2056161
-118.4484823,34.0478453
-118.4532278,34.0700765
-118.3087952,34.0700045
-118.2410149,34.0491515
-118.5889057,34.1942657
-118.5576887,34.2286925
-118.2822438,34.0617034
-118.2172545,34.1224288
-118.2908031,34.0606331
-118.3092115,34.1011131
-118.2672345,34.1337977
-118.2818739,33.8677013
-118.5946153,34.1678385
-118.2207728,34.0772582
-118.2485508,34.013814
-118.5198319,34.1649647
-118.290865,34.0620432
-118.3837212,34.1805941
-118.2944569,34.0682026
-118.2286315,34.0347911
-118.4951945,34.1869174
-118.348569,34.0652707
-118.4501934,34.0457161
-118.4786905,33.9966703
-118.2705233,34.0493684
-118.192762,33.772674
-118.256591,34.0257438
-118.3873521,34.2115119
-118.6009976,34.2090548
-118.4573607,34.2127769
-118.5851809,34.2477089
-118.239151,34.0013006
-118.2950963,34.0655623
-118.4683757,34.0439627
-118.2529364,34.0401055
-118.302587,33.821956
-118.252412,33.792649
-118.229563,34.027001
-118.2889601,34.0910405
-118.4454251,34.0484137
-118.2535621,34.037048
-118.22059,34.0201355
-118.435193,34.03811
-118.44838,34.1631891
-118.6021947,34.2507742
-118.4667309,34.2430549
-118.3100736,34.1043842
-118.4462549,34.1573351
-118.3955891,33.946178
-118.424023,34.2091524
-118.4772653,34.155783
-118.5844488,34.2423136
-118.2801843,33.7393593
-118.3800237,34.1808436
-118.4319635,34.2202452
-118.5890876,34.2418409
-118.5120068,34.1719189
-118.3741591,34.1670871
-118.4460183,34.0578191
-118.4668017,34.2041852
-118.2901637,34.0520698
-118.577564,34.2397925
-118.371937,33.9448239
-118.3476152,34.0627505
-118.387673,33.950894
-118.269064,34.060253
-118.4730749,34.3112279
-118.3763718,34.1622679
-118.4764966,34.208864
-118.583629,34.240498
-118.4391924,34.149909
-118.2909858,34.0706699
-118.4501934,34.0457161
-118.4121453,34.030041
-118.4426873,34.0610947
-118.2609764,33.986851
-118.4953862,34.2100458
-118.378999,34.071553
-118.248758,34.034635
-118.3356019,34.0478754
-118.2526872,34.0462087
-118.2642196,34.0573442
-118.3276064,34.1023091
-118.1998907,34.0687276
-118.6011817,34.1943639
-118.3608362,34.0736848
-118.368708,34.0633061
-118.5912568,34.2325012
-118.4419002,33.9874385
-118.4713412,34.2321487
-118.3883315,34.2089456
-118.3289801,33.9773988
-118.4300925,34.1516866
-118.3033626,34.0505738
-118.2708887,34.0355089
-118.2682295,34.0633186
-118.3496612,34.0971649
-118.3660091,34.2187446
-118.3382092,34.0624656
-118.358381,34.1337233
-118.5342387,34.1694542
-118.6413591,34.1862321
-118.4313883,34.0519496
-118.332714,34.097626
-118.3313555,34.0860166
-118.5372049,34.2417038
-118.2928127,33.7420761
-118.2875124,34.0233506
-118.2349052,34.0500112
-118.4408995,33.9850886
-118.2306418,34.052866
-118.2417895,34.0219049
-118.3464752,34.0633148
-118.5817246,34.166453
-118.5898283,34.2389566
-118.493971,34.2122558
-118.242333,34.018915
-118.3835386,33.9760951
-118.3442018,34.0807938
-118.3308072,34.1037485
-118.5898636,34.1744323
-118.3988754,34.1664034
-118.2933608,34.0634353
-118.37796,34.1610714
-118.587788,34.2448289
-118.532431,34.194927
-118.555457,34.2080161
-118.3214078,34.2624359
-118.3199991,34.0319338
-118.312306,34.090395
-118.5868193,34.2359721
-118.2527537,34.0331056
-118.243888,34.043439
-118.4972533,34.2571985
-118.2227014,34.0762596
-118.2893416,34.0589175
-118.2921439,33.961155
-118.2472889,33.9434635
-118.288174,33.975942
-118.5014728,34.1622343
-118.2748349,34.0195003
-118.4209254,33.9770179
-118.2628723,33.9817503
-118.3016957,34.0581323
-118.4716835,34.1544444
-118.3951968,34.0304429
-118.3964404,33.9584774
-118.197037,34.0265584
-118.377412,34.1798087
-118.266916,33.757284
-118.2911073,33.9876045
-118.2931324,34.062252
-118.2838836,34.0870655
-118.2393224,33.9932855
-118.6443485,34.1722467
-118.4558983,34.2273947
-118.4293167,34.2612919
-118.2565531,34.0394172
-118.6038048,34.1808143
-118.3773403,34.0188397
-118.346971,34.1001009
-118.4191855,33.9763267
-118.377687,33.961584
-118.452677,34.2273772
-118.2772378,34.1473317
-118.2916203,34.0504228
-118.5822601,34.2315462
-118.2334926,34.1159495
-118.2911341,34.0986096
-118.6263879,34.1870249
-118.572275,34.2100315
-118.2910184,34.0613026
-118.395323,34.19911
-118.3925309,34.1462265
-118.272556,34.0599665
-118.2146044,34.0721904
-118.224895,34.036024
-118.1969525,34.0179432
-118.4524977,34.1725229
-118.4670526,34.3081244
-118.3293423,34.1037085
-118.2802981,33.7319381
-118.4323365,34.027753
-118.3803183,34.0382628
-118.2220522,34.0466784
-118.594205,34.1785132
-118.301328,33.8075943
-118.4705738,34.3114307
-118.231221,34.050334
-118.2979432,34.0765876
-118.3048697,34.0657609
-118.2925387,34.0563585
-118.340026,34.090138
-118.202541,34.017697
-118.4049231,34.0267314
-118.2825075,34.0294607
-118.3826713,34.0596468
-118.225523,34.039115
-118.3432252,34.1044052
-118.3176542,34.1043275
-118.3539865,34.2085415
-118.2758219,34.0612523
-118.4619425,34.2826215
-118.6322487,34.1621841
-118.3617304,34.0821844
-118.3975061,34.1875942
-118.2638999,34.0346501
-118.3235619,34.0991168
-118.2599441,34.0421903
-118.3355419,34.0338252
-118.255041,34.037788
-118.2894366,34.0807987
-118.592932,34.2308043
-118.343775,34.0088989
-118.1898879,34.1111882
-118.4509463,34.2904596
-118.2999602,34.0578357
-118.5450301,34.039057
-118.3622925,34.0797297
-118.3866426,34.2454956
-118.5996528,34.2252041
-118.2613624,33.9892942
-118.3348257,34.0879474
-118.4317218,34.164384
-118.2537383,34.0422469
-118.3283428,33.9814526
-118.3431357,34.1011414
-118.4429839,34.0442496
-118.367152,34.1458908
-118.2662295,34.0320277
-118.3440767,34.0985292
-118.3980375,34.0265864
-118.4818344,34.2016973
-118.2839064,33.9058982
-118.2681658,34.0693916
-118.3919062,34.1678326
-118.5782479,34.2394199
-118.253745,34.02998
-118.2598465,33.9893047
-118.3256931,34.1089475
-118.3030114,33.8550614
-118.258825,34.101207
-118.3046413,33.8551147
-118.371259,34.2248922
-118.3855927,34.1870332
-118.2394823,34.0588892
-118.2651912,34.0398043
-118.2595146,34.0162071
-118.4556917,34.0065273
-118.2635696,34.0396278
-118.4173155,33.9815634
-118.498397,34.2136732
-118.3829908,33.9760721
-118.2258901,34.0330713
-118.467007,34.0577377
-118.5948785,34.2175282
-118.394191,34.0272193
-118.3083861,34.0551603
-118.2925387,34.0742826
-118.2963751,34.0626023
-118.4149867,34.0266666
-118.2594854,34.1232531
-118.2734695,34.0756236
-118.21596,34.137548
-118.3099033,33.7647111
-118.3062867,34.0607344
-118.4282215,33.9735001
-118.2230117,34.0202936
-118.4130952,34.2379429
-118.3971866,34.1710214
-118.5207953,34.1645296
-118.3744089,34.1573674
-118.5980093,34.2135762
-118.3410811,34.2079887
-118.2866697,34.0594846
-118.6298337,34.2028706
-118.3547782,34.0611563
-118.4026181,34.255924
-118.3980106,34.0234762
-118.4489225,34.2226878
-118.275982,34.1436534
-118.5968518,34.1740355
-118.4689688,34.0538467
-118.255981,34.0483032
-118.3017642,33.7886505
-118.3903495,34.1869278
-118.3456552,34.0977313
-118.4658663,34.1530652
-118.3853188,34.1832681
-118.362222,34.0770876
-118.3061712,33.7516987
-118.3056004,34.0640581
-118.281634,34.0659595
-118.407091,34.2071445
-118.4404359,33.9898133
-118.3628995,34.0595203
-118.4541859,34.0661984
-118.2882071,34.0629952
-118.3848167,34.200286
-118.5385765,34.1777484
-118.5348369,34.2441899
-118.282711,33.866577
-118.4862138,34.3200257
-118.596758,34.2486793
-118.2677934,34.0638924
-118.2846149,34.0663494
-118.5903139,34.2432487
-118.2639684,34.037455
-118.4819267,34.1565152
-118.2232858,34.070829
-118.5794334,34.1674141
-118.484389,34.3109213
-118.2531191,34.0310929
-118.3952239,34.1562963
-118.4819255,34.1558861
-118.3698164,34.0491213
-118.4267967,33.9825447
-118.496256,34.210908
-118.4766193,34.1935127
-118.4153062,34.2044396
-118.2858704,34.0901894
NA,NA
-118.2242453,34.0418086
-118.3770677,34.1626901
-118.3567547,34.0659463
-118.239094,34.0456767
-118.3023682,33.7848466
-118.4494133,34.2038795
-118.2765165,34.0208016
-118.4499881,34.1696813
-118.3849537,34.1839988
-118.4340627,34.0609034
-118.231022,34.034009
-118.259339,34.049405
-118.3318341,34.1053921
-118.4555818,34.0300824
-118.2875603,33.8498257
-118.3123596,34.1008547
-118.3893814,34.0324082
-118.501532,34.256727
-118.3928048,34.0271101
-118.5364699,34.2131198
-118.5545374,34.1876769
-118.3028158,34.0611215
-118.4421313,34.0588444
-118.4671895,34.0416226
-118.2774662,34.1139667
-118.6074378,34.2086799
-118.5498177,34.2013871
-118.3969128,34.199283
-118.448744,33.995627
-118.255981,34.0483032
-118.3086145,34.0569836
-118.3716698,34.172436
-118.290384,34.02221
-118.4298644,34.2014552
-118.3666067,34.0631143
-118.197037,34.0265584
-118.2415175,34.0500361
-118.2516801,34.0476037
-118.4032571,33.9820408
-118.4410963,34.044425
-118.2628036,34.0344431
-118.3427034,34.0707611
-118.4309596,34.1579784
-118.2736735,34.0651026
-118.5700473,34.2324084
-118.2461295,34.0367981
-118.6257669,34.1919549
-118.3021295,34.0659656
-118.4057674,34.1809257
-118.3952239,34.1562963
-118.464023,34.307362
-118.4947685,34.3217384
-118.5340615,34.243299
-118.2780143,34.0562233
-118.3093908,34.0343421
-118.5222639,34.1718613
-118.2412665,34.1062026
-118.2836324,33.8912968
-118.4686038,34.2183161
-118.3968363,34.1969439
-118.3465144,34.067664
-118.4505769,34.2328601
-118.2463482,34.0415495
-118.2509263,34.0455701
-118.2406729,34.0459905
-118.4013918,34.1654687
-118.2366434,34.0661554
-118.2736735,34.0651026
-118.2012225,34.0644382
-118.25163,34.046622
-118.2422463,34.1071978
-118.3511646,34.0663053
-118.259172,34.0495782
-118.2882076,34.0663682
-118.4297653,34.3114971
-118.4499881,34.1696813
-118.222222,34.074769
-118.2527537,34.0310239
-118.241287,33.999757
-118.2412869,34.0599404
-118.3676982,34.1802631
-118.5942962,34.2160566
-118.4716835,34.1544444
-118.6021373,34.1845601
-118.5947744,34.2204223
-118.4603775,34.0516664
-118.3813917,33.9760351
-118.367152,34.1458908
-118.4165845,33.9806283
-118.2485971,34.0454222
-118.3270635,34.1009204
-118.599257,34.240751
-118.3326325,34.0622591
-118.2826749,33.7376547
-118.2902264,34.0985094
-118.3760066,33.9524013
-118.252548,34.038879
-118.6042454,34.1909216
-118.2779425,33.9962296
-118.3190264,33.9904279
-118.5014044,34.1601958
-118.2891589,33.850751
-118.2951919,33.7901622
-118.206745,34.0274646
-118.5718647,34.192866
-118.2237427,34.067113
-118.486033,34.157224
-118.4653348,34.1880148
-118.2842462,34.0320955
-118.4202808,34.1714466
-118.5769652,34.2074969
-118.3891988,34.1897614
-118.3257649,34.1019345
-118.2925604,34.0575589
-118.4744436,34.2198758
-118.3195752,34.1054471
-118.2816911,34.062301
-118.239644,34.0215348
-118.4608755,34.3229531
-118.4483562,34.2245229
-118.2535303,34.0463219
-118.4934378,34.1572821
-118.379343,34.1415913
-118.4712158,34.2810491
-118.2957912,33.7886388
-118.2945482,34.0603379
-118.2370381,34.0411849
-118.568914,34.240858
-118.4805628,34.1300395
-118.3523357,34.0505084
-118.4049459,34.0229458
-118.3594807,34.0616192
-118.4838429,34.1570664
-118.5947002,34.2376689
-118.2831104,33.8843166
-118.4663909,34.2144267
-118.3698491,34.1486094
-118.5487622,34.200734
-118.4667338,34.1843517
-118.6255674,34.2225566
-118.3921201,34.2367749
-118.5224772,34.1702034
-118.3861861,34.1984247
-118.3128392,34.0578507
-118.5950162,34.193147
-118.6200977,34.1930069
-118.6305356,34.1615258
-118.2519085,34.0305739
-118.2914563,34.0575759
-118.253279,33.9366282
-118.2199732,34.0444936
-118.35516,34.133153
-118.5945697,34.2361601
-118.45746,34.2793651
-118.259757,34.036312
-118.5942962,34.2434842
-118.4838429,34.1570664
-118.6025932,34.2328499
-118.5271272,34.2665649
-118.6345265,34.2063326
-118.3075255,34.0744615
-118.3781521,33.9432563
-118.2505837,34.0417927
-118.222222,34.074769
-118.4493949,34.0450572
-118.2790649,34.0652845
-118.3508321,34.021438
-118.4329308,34.0508895
-118.3092115,34.1011131
-118.4514409,34.1824526
-118.2498299,34.0274288
-118.3042856,34.02352
-118.6009756,34.1778595
-118.537354,34.171088
-118.4518231,34.0332898
-118.2077503,34.0310588
-118.409101,34.0185249
-118.273538,34.0584609
-118.5876089,34.2397103
-118.4022,34.02864
-118.3813917,33.9760351
-118.381028,34.0926848
-118.6028342,34.2192898
-118.2589207,34.0521824
-118.3854558,34.1982887
-118.43736,33.9794277
-118.3155561,34.0831559
-118.2353742,34.0581033
-118.2808234,34.0538214
-118.3336385,34.0881646
-118.3419042,34.0930618
-118.4762001,34.3030044
-118.2510481,34.0517936
-118.5350248,34.238739
-118.2545539,34.0464157
-118.2835867,34.0660361
-118.4729957,34.193439
-118.5956638,34.2489568
-118.4586393,34.0018112
-118.4652732,34.047861
-118.361672,34.0710676
-118.50145,34.2556599
-118.3315704,34.0573502
-118.4129786,34.0235708
-118.5920781,34.1736529
-118.3715395,34.1418315
-118.2539873,34.0562553
-118.2530149,34.0453931
-118.3881167,34.2214837
-118.3860948,34.1807968
-118.4134807,34.1552243
-118.4219237,33.9970856
-118.376666,34.0225528
-118.3607384,34.2233732
-118.6056726,34.2101869
-118.272955,34.0691271
-118.3773395,33.9454705
-118.3727426,34.159044
-118.576275,34.2078195
-118.4332413,34.2103447
-118.563486,34.236793
-118.4423974,34.0366522
-118.5342896,34.1690153
-118.4871193,34.2150394
-118.2904377,34.0652856
-118.3728165,34.0386851
-118.5541726,34.2096282
-118.3484716,33.9890897
-118.5959062,34.174822
-118.409129,34.2064728
-118.4252552,33.9833271
-118.2948679,33.7652064
-118.2539871,34.0469285
-118.560283,34.2301748
-118.3983277,34.2556466
-118.3813475,33.947021
-118.3312571,33.9943633
-118.3769122,34.0212646
-118.2911341,34.0986096
-118.3051358,34.0987351
-118.2865811,34.109804
-118.2298726,33.784562
-118.2357896,34.1034481
-118.2199732,34.0444936
-118.4582983,34.1650914
-118.57802,34.2076993
-118.4568324,34.2124246
-118.2476143,34.0416522
-118.3036379,34.0605163
-118.4503297,34.1723593
-118.2568651,34.0536155
-118.5405181,34.1718406
-118.5881715,34.2491335
-118.5899651,34.1870459
-118.4479348,34.1550647
-118.2921733,34.0197107
-118.2419722,34.0466808
-118.2933608,34.0694365
-118.2077503,34.0310588
-118.2520456,34.0473125
-118.2394138,34.0172111
-118.3982535,34.153546
-118.2389113,34.0650951
-118.4252552,33.9782056
-118.4657295,34.1908259
-118.6310979,34.1529173
-118.3755501,34.1627139
-118.2865546,33.8685318
-118.393466,34.1645558
-118.2913512,33.8563802
-118.2565259,34.0348871
-118.4512657,34.2327417
-118.4048454,34.1750872
-118.2823535,33.9861677
-118.262027,33.776942
-118.4522314,34.2325772
-118.4176338,34.0519157
-118.2906204,34.1098004
-118.416723,33.9556606
-118.4512139,34.233264
-118.3708074,34.1510832
-118.4656382,34.1561973
-118.4246163,34.1572174
-118.373085,34.1453541
-118.3526473,34.0282121
-118.329146,34.097537
-118.3711344,33.9431541
-118.3972388,33.948331
-118.5967906,34.1758475
-118.2742561,33.9968668
-118.2584639,34.0504552
-118.1648606,34.091309
-118.3136378,34.0546079
-118.5355813,34.1782634
-118.5634749,34.2377398
-118.5014178,34.2261366
-118.2945482,34.0603379
-118.4470339,34.154608
-118.3568305,34.075447
-118.3995601,34.1654725
-118.3702363,34.1480777
-118.2624529,33.9757574
-118.595771,34.2132905
-118.4659423,34.0391524
-118.3087743,34.0479213
-118.1981584,34.050906
-118.5277222,34.2502956
-118.2920074,34.0116674
-118.4693318,34.236366
-118.4696988,34.2721307
-118.3484023,34.098482
-118.4000622,33.9438567
-118.2484632,34.0470442
-118.3024063,33.8074402
-118.5985815,34.2325916
-118.4162204,33.9821589
-118.4177618,33.9960607
-118.4664138,34.236583
-118.4538048,34.1553515
-118.23997,34.0177943
-118.4316897,34.0655771
-118.589526,34.1814367
-118.2542612,34.0437381
-118.2536486,34.040795
-118.455739,34.044601
-118.2434798,34.0455446
-118.2208185,34.047506
-118.4252116,34.2065744
-118.4415465,34.0454303
-118.289563,34.084448
-118.5890222,34.190923
-118.4645432,34.0565188
-118.4911406,34.148213
-118.3039104,34.101604
-118.596636,34.247271
-118.395726,33.970281
-118.3700363,34.1495377
-118.3081578,34.058218
-118.2611591,34.0475017
-118.3192775,34.033052
-118.2937261,33.7585471
-118.4130356,33.9798897
-118.292967,34.051177
-118.2897705,34.0600088
-118.235761,34.02167
-118.2363677,34.0360638
-118.283801,34.0578239
-118.4195906,34.2477094
-118.4571061,34.1624588
-118.3419486,34.0940817
-118.3621742,34.1514873
-118.3851538,34.0306792
-118.5682366,34.2197543
-118.5776325,34.2088516
-118.487457,34.2141021
-118.3455885,34.0163932
-118.3744089,34.144103
-118.4130387,34.0263087
-118.2320674,34.0522073
-118.4718431,34.2232049
-118.2867839,34.0639575
-118.4711588,34.1935684
-118.2673354,34.0333602
-118.4283128,34.1869949
-118.5899195,34.1900488
-118.178229,34.067069
-118.2683079,34.0573048
-118.4431374,34.0586531
-118.3860948,34.2272728
-118.4295905,34.0671438
-118.4576993,34.1687376
-118.3099529,33.7438707
-118.5047342,34.2578608
-118.2504924,34.0650698
-118.2101297,34.1294574
-118.4587487,34.2107445
-118.4594787,34.3040562
-118.240991,34.019256
-118.4695977,34.0505195
-118.599603,34.208775
-118.2387459,33.9384014
-118.4597069,34.0658891
-118.3519965,34.063494
-118.4752648,34.313226
-118.3953609,34.2019089
-118.3015596,34.1037805
-118.2326737,34.0240242
-118.3474862,34.0976477
-118.199871,34.0154939
-118.5340359,34.202478
-118.25204,34.047088
-118.4105446,34.0285966
-118.2503273,34.0393694
-118.269153,34.0745204
-118.4058131,34.0214083
-118.467007,34.0577377
-118.344802,34.06115
-118.475809,34.2165327
-118.437755,34.15677
-118.356924,34.1525242
-118.5365946,34.2497713
-118.4654101,34.1919042
-118.2536476,33.7757228
-118.344372,34.100644
-118.3912072,34.2079435
-118.5893724,34.2485591
NA,NA
-118.3518106,34.1319869
-118.3635506,34.0973544
-118.2566228,34.0388721
-118.4689688,34.2737506
-118.2158381,34.0176336
-118.4484823,34.0409687
-118.3138433,34.0551367
-118.27637,34.0498306
-118.2568651,34.0536155
-118.6021373,34.2193316
-118.4300925,34.2157274
-118.2938666,34.0951788
-118.5697673,34.2775213
-118.3939459,34.1987909
-118.3100758,34.0678202
-118.450678,34.238092
-118.3827626,34.1945328
-118.3015358,34.0969541
-118.3083481,34.07138
-118.2726702,34.0508738
-118.3700629,34.2362466
-118.4561755,34.2270967
-118.2613875,34.0484454
-118.3119025,34.0648033
-118.3188666,34.0632023
-118.2306418,34.052866
-118.3087515,34.0742717
-118.4025269,34.2581016
-118.2973118,34.0564897
-118.2986129,34.0978447
-118.2419265,34.0433697
-118.4867229,34.195523
-118.4511745,34.1651503
-118.452155,34.151001
-118.5942693,34.1776161
-118.318304,34.098407
-118.4017966,34.2568489
-118.5934439,34.1812454
-118.3139813,34.1050658
-118.4627662,34.0519144
-118.4118651,33.9800194
-118.350768,34.0140207
-118.293258,34.062679
-118.2933151,34.0553243
-118.4142565,34.1620987
-118.2550835,34.0475358
-118.4658891,34.2095935
-118.2963016,34.0637459
-118.2696554,33.9902147
-118.5365946,34.2497713
-118.247983,34.0335068
-118.3779151,34.1966654
-84.8071547,43.5089475
-118.4695145,34.1548854
-118.5019198,34.2540082
-118.3269747,33.9841217
-118.4479495,34.2043353
-118.4475697,34.1769578
-118.4662542,34.0412383
-118.575877,34.2331634
-118.4497922,34.0686619
-118.273165,34.143049
-118.3119482,33.9831073
-118.2530734,34.0559617
-118.5209721,34.2462602
-118.2932694,34.0683391
-118.2766669,34.0538184
-118.3258711,34.1009583
-118.567874,34.2375945
-118.3747512,33.9720309
-118.249671,34.027859
-118.2523074,34.044247
-118.2914378,33.9027332
-118.2817597,34.030155
-118.3444142,34.1001016
-118.2445763,34.0448711
-118.3962311,34.2073961
-118.2895243,34.0795962
-118.4794858,34.3221756
-118.462303,34.201324
-118.2440233,34.0309036
-118.4087341,34.2436112
-118.2581854,34.0497638
-118.2411678,34.000309
-118.2330402,34.0245738
-118.2925615,34.0585735
-118.5198371,34.1645016
-118.589526,34.1814367
-118.2653617,33.9865153
-118.2697696,34.0520978
-118.3874723,34.206877
-118.234624,34.039701
-118.3105325,34.0582647
-118.4686038,34.0667283
-118.3741591,34.1670871
-118.3042856,34.02352
-118.3821423,34.0611505
-118.5942899,34.2139944
-118.4393331,34.0337002
-118.3233011,34.0984715
-118.3720807,34.165582
-118.1665745,34.0751302
-118.3531095,34.0662492
-118.254859,34.0488481
-118.5986727,34.2347211
-118.3898933,34.1412208
-118.4264417,34.2017977
-118.4395387,34.1623691
-118.5601918,34.1723628
-118.4481766,34.1511338
-118.2957722,34.0682051
-118.3345974,34.0117142
-118.371481,34.198874
-118.2324237,33.9312567
-118.4169492,34.2916504
-118.2875603,33.8498257
-118.4346103,34.0606059
-118.4448319,34.2131733
-118.3230456,34.1078505
-118.3087971,33.8653447
-118.5480767,34.1933507
-118.4660274,34.1764954
-118.239677,34.1194968
-118.2362157,34.0201699
-118.6066491,34.169416
-118.2395767,34.0605395
-118.3063247,34.0698567
-118.341766,34.1012445
-118.4156713,34.2646882
-118.474068,34.2094484
-118.4513039,34.0345061
-118.2809376,34.0550134
-118.4298187,34.2773207
-118.2867382,34.0624084
-118.2132564,34.1352055
-118.4450875,34.0469144
-118.4471689,34.057636
-118.496256,34.210908
-118.3605535,34.0978376
-118.4888128,34.3184175
-118.599858,34.1781978
-118.4766791,34.2110525
-118.5678463,34.277526
-118.5783847,34.2076867
-118.4703831,34.0436176
-118.2781388,34.0173074
-118.2178028,34.1233323
-118.3558015,34.0689305
-118.2801154,34.0526576
-118.4478296,34.1945813
-118.4702463,34.2332228
-118.4403144,34.1733942
-118.5956638,34.2489568
-118.3165813,34.0910959
-118.2554688,34.0444951
-118.2351649,34.1102838
-118.343775,34.099542
-118.4490383,34.2346793
-118.5500685,34.2308461
-118.2662295,33.7632142
-118.2575274,34.0495881
-118.6043159,34.2192752
-118.2874984,34.0542357
-118.5837191,34.2314954
-118.4303207,34.2104413
-118.4043754,34.1926359
-118.4226083,34.0207145
-118.3531803,34.0132691
-118.3258711,34.1009583
-118.25204,34.047088
-118.5879135,34.2473346
-118.439283,33.9937683
-118.4970763,34.158495
-118.2207728,34.0306615
-118.5997508,34.1940033
-118.2658641,34.0580545
-118.3050078,34.0612141
-118.423521,34.1581319
-118.3724524,33.9632232
-118.4233784,34.0036617
-118.4509585,34.2396849
-118.3450108,34.0158322
-118.2626597,34.0457214
-118.264857,34.0179
-118.3351918,34.1038518
-118.4164015,34.2641852
-118.2564539,34.0369469
-118.2961924,34.0779303
-118.4867402,34.1968701
-118.309637,34.062408
-118.6026163,34.1713383
-118.2658386,34.0542121
-118.5189405,34.1642684
-118.3946306,34.0300124
-118.289981,34.0548365
-118.4808306,34.2000692
-118.3882255,33.9462966
-118.2924132,34.0040662
-118.3874454,34.0731593
-118.250195,34.032569
-118.2715739,34.0264916
-118.2765527,34.1145148
-118.4441018,34.0357522
-118.4008837,34.2628242
-118.4243948,34.0078261
-118.5692136,34.2342159
-118.2880824,34.0620291
-118.2516667,34.0456805
NA,NA
-118.5997508,34.1940033
-118.3057698,34.0619557
-118.3471547,34.0694256
-118.3740437,34.1584179
-118.420425,34.0440643
-118.3154566,34.068526
-118.502544,34.1678699
-118.2569167,34.0434098
-118.3813917,33.9760351
-118.2043878,34.1002035
-118.2528723,34.0578572
-118.3088428,33.7799474
-118.6042454,34.1909216
-118.3267892,34.0779606
-118.4225626,33.9885237
-118.5509173,34.1731223
-118.3486341,34.1029431
-118.199871,34.0154939
-118.3438181,34.0884414
-118.3960397,34.2065943
-118.4616232,34.0494986
-118.3969128,34.199283
-118.4125222,34.0541583
-118.4018879,34.2529155
-118.42991,33.9731165
-118.290255,34.0662114
-118.268674,34.047913
-118.353413,34.066981
-118.3429531,34.1034261
-118.5365471,34.1757674
-118.3846815,34.0494671
-118.4651363,34.22733
-118.2842943,33.7644944
-118.2400715,34.0074886
-118.2836855,33.7382269
-118.2961467,33.8558676
-118.4337839,34.0877515
-118.4302294,34.0287597
-118.2697011,34.0496536
-118.2484928,34.0506959
-118.6063849,34.1830601
-118.3233011,34.0984715
-118.4174959,34.0571841
-118.405925,34.178362
